route_id,service_id,trip_id,direction_id,block_id,shape_id,trip_type,wheelchair_accessible
14,X.634,12005681,0,1437,523200,,1
14,X.634,12005682,0,1403,523200,,1
14,X.634,12005683,0,1435,523200,,1
14,X.634,12005684,0,1434,523200,,1
14,X.634,12005685,0,1405,523200,,1
14,X.634,12005686,0,1401,523200,,1
14,X.634,12005687,0,1437,523200,,1
14,X.634,12005688,0,1403,523200,,1
14,X.634,12005689,0,1435,523200,,1
14,X.634,12005690,0,1434,523200,,1
14,X.634,12005691,0,1405,523200,,1
14,X.634,12005692,0,1401,523200,,1
14,X.634,12005693,0,1437,523200,,1
14,X.634,12005694,0,1402,523200,,1
14,X.634,12005695,0,1403,523200,,1
14,X.634,12005696,0,1435,523200,,1
14,X.634,12005697,0,1434,523200,,1
14,X.634,12005698,0,1405,523200,,1
14,X.634,12005699,0,1401,523200,,1
14,X.634,12005700,0,1437,523200,,1
14,X.634,12005701,0,1402,523200,,1
14,X.634,12005702,0,1403,523200,,1
14,X.634,12005703,0,1404,523200,,1
14,X.634,12005704,0,1434,523200,,1
14,X.634,12005705,0,1405,523200,,1
14,X.634,12005706,0,1401,523200,,1
14,X.634,12005707,0,1437,523200,,1
14,X.634,12005708,0,1402,523200,,1
14,X.634,12005709,0,1403,523200,,1
14,X.634,12005710,0,1404,523200,,1
14,X.634,12005711,0,1434,523200,,1
14,X.634,12005712,0,1405,523200,,1
14,X.634,12005713,0,1401,523200,,1
14,X.634,12005714,0,1436,523200,,1
14,X.634,12005715,0,1438,523200,,1
14,X.634,12005716,0,1403,523200,,1
14,X.634,12005717,0,1404,523200,,1
14,X.634,12005718,0,1434,523200,,1
14,X.634,12005719,0,1401,523200,,1
14,X.634,12005720,0,1436,523200,,1
14,X.634,12005721,0,1438,523200,,1
14,X.634,12005722,0,1403,523200,,1
14,X.634,12005723,0,1434,523200,,1
14,X.634,12005724,0,1401,523200,,1
14,X.634,12005725,0,1436,523200,,1
14,X.634,12005726,0,1438,523200,,1
14,X.634,12005727,0,1403,523200,,1
14,X.634,12005728,0,1434,523200,,1
14,X.634,12005729,0,1401,523200,,1
14,X.634,12005730,0,1436,523200,,1
14,X.634,12005731,0,1438,523200,,1
14,X.634,12005732,0,1434,523200,,1
14,X.634,12005733,0,1436,523200,,1
14,X.634,12005734,0,1438,523200,,1
14,X.634,12005735,0,1434,523200,,1
14,X.634,12005736,0,1438,523200,,1
14,s.634,12005737,0,1435,523200,,1
14,s.634,12005738,0,1439,523200,,1
14,s.634,12005739,0,1401,523200,,1
14,s.634,12005740,0,1402,523200,,1
14,s.634,12005741,0,1403,523200,,1
14,s.634,12005742,0,1435,523200,,1
14,s.634,12005743,0,1007,523200,,1
14,s.634,12005744,0,1439,523200,,1
14,s.634,12005745,0,1401,523200,,1
14,s.634,12005746,0,1402,523200,,1
14,s.634,12005747,0,1403,523200,,1
14,s.634,12005748,0,1435,523200,,1
14,s.634,12005749,0,1437,523200,,1
14,s.634,12005750,0,1439,523200,,1
14,s.634,12005751,0,1401,523200,,1
14,s.634,12005752,0,1402,523200,,1
14,s.634,12005753,0,1403,523200,,1
14,s.634,12005754,0,1435,523200,,1
14,s.634,12005755,0,1437,523200,,1
14,s.634,12005756,0,1439,523200,,1
14,s.634,12005757,0,1404,523200,,1
14,s.634,12005758,0,1401,523200,,1
14,s.634,12005759,0,1402,523200,,1
14,s.634,12005760,0,1403,523200,,1
14,s.634,12005761,0,1435,523200,,1
14,s.634,12005762,0,1437,523200,,1
14,s.634,12005763,0,1439,523200,,1
14,s.634,12005764,0,1404,523200,,1
14,s.634,12005765,0,1401,523200,,1
14,s.634,12005766,0,1402,523200,,1
14,s.634,12005767,0,1403,523200,,1
14,s.634,12005768,0,1434,523200,,1
14,s.634,12005769,0,1435,523200,,1
14,s.634,12005770,0,1437,523200,,1
14,s.634,12005771,0,1439,523200,,1
14,s.634,12005772,0,1404,523200,,1
14,s.634,12005773,0,1401,523200,,1
14,s.634,12005774,0,1402,523200,,1
14,s.634,12005775,0,1403,523200,,1
14,s.634,12005776,0,1434,523200,,1
14,s.634,12005777,0,1435,523200,,1
14,s.634,12005778,0,1437,523200,,1
14,s.634,12005779,0,1438,523200,,1
14,s.634,12005780,0,1404,523200,,1
14,s.634,12005781,0,1401,523200,,1
14,s.634,12005782,0,1402,523200,,1
14,s.634,12005783,0,1403,523200,,1
14,s.634,12005784,0,1434,523200,,1
14,s.634,12005785,0,1435,523200,,1
14,s.634,12005786,0,1436,523200,,1
14,s.634,12005787,0,1438,523200,,1
14,s.634,12005788,0,1401,523200,,1
14,s.634,12005789,0,1402,523200,,1
14,s.634,12005790,0,1434,523200,,1
14,s.634,12005791,0,1436,523200,,1
14,s.634,12005792,0,1438,523200,,1
14,s.634,12005793,0,1401,523200,,1
14,s.634,12005794,0,1402,523200,,1
14,s.634,12005795,0,1434,523200,,1
14,s.634,12005796,0,1436,523200,,1
14,s.634,12005797,0,1438,523200,,1
14,s.634,12005798,0,1401,523200,,1
14,s.634,12005799,0,1402,523200,,1
14,s.634,12005800,0,1436,523200,,1
14,s.634,12005801,0,1438,523200,,1
14,s.634,12005802,0,1402,523200,,1
14,s.634,12005803,0,1436,523200,,1
14,s.634,12005804,0,1438,523200,,1
14,s.634,12005805,0,1436,523200,,1
14,M.634,12005806,1,1401,523201,,1
14,M.634,12005807,1,7341,523201,,1
14,M.634,12005808,1,1435,523201,,1
14,M.634,12005809,1,1401,523201,,1
14,M.634,12005810,1,7341,523201,,1
14,M.634,12005811,1,1435,523201,,1
14,M.634,12005812,1,1434,523201,,1
14,M.634,12005813,1,1401,523201,,1
14,M.634,12005814,1,1437,523201,,1
14,M.634,12005815,1,1403,523201,,1
14,M.634,12005816,1,1435,523201,,1
14,M.634,12005817,1,1434,523201,,1
14,M.634,12005818,1,1405,523201,,1
14,M.634,12005819,1,1401,523201,,1
14,M.634,12005820,1,1437,523201,,1
14,M.634,12005821,1,1403,523201,,1
14,M.634,12005822,1,1435,523201,,1
14,M.634,12005823,1,1434,523201,,1
14,M.634,12005824,1,1405,523201,,1
14,M.634,12005825,1,1401,523201,,1
14,M.634,12005826,1,1437,523201,,1
14,M.634,12005827,1,1402,523201,,1
14,M.634,12005828,1,1403,523201,,1
14,M.634,12005829,1,1435,523201,,1
14,M.634,12005830,1,1434,523201,,1
14,M.634,12005831,1,1405,523201,,1
14,M.634,12005832,1,1401,523201,,1
14,M.634,12005833,1,1437,523201,,1
14,M.634,12005834,1,1402,523201,,1
14,M.634,12005835,1,1403,523201,,1
14,M.634,12005836,1,1404,523201,,1
14,M.634,12005837,1,1434,523201,,1
14,M.634,12005838,1,1405,523201,,1
14,M.634,12005839,1,1401,523201,,1
14,M.634,12005840,1,1437,523201,,1
14,M.634,12005841,1,1402,523201,,1
14,M.634,12005842,1,1403,523201,,1
14,M.634,12005843,1,1404,523201,,1
14,M.634,12005844,1,1434,523201,,1
14,M.634,12005845,1,1405,523201,,1
14,M.634,12005846,1,1401,523201,,1
14,M.634,12005847,1,1436,523201,,1
14,M.634,12005848,1,1438,523201,,1
14,M.634,12005849,1,1403,523201,,1
14,M.634,12005850,1,1404,523201,,1
14,M.634,12005851,1,1434,523201,,1
14,M.634,12005852,1,1401,523201,,1
14,M.634,12005853,1,1436,523201,,1
14,M.634,12005854,1,1438,523201,,1
14,M.634,12005855,1,1403,523201,,1
14,M.634,12005856,1,1434,523201,,1
14,M.634,12005857,1,1401,523201,,1
14,M.634,12005858,1,1436,523201,,1
14,M.634,12005859,1,1438,523201,,1
14,M.634,12005860,1,1403,523201,,1
14,M.634,12005861,1,1434,523201,,1
14,M.634,12005862,1,1401,523201,,1
14,M.634,12005863,1,1436,523201,,1
14,M.634,12005864,1,1438,523201,,1
14,M.634,12005865,1,1434,523201,,1
14,M.634,12005866,1,1436,523201,,1
14,M.634,12005867,1,1438,523201,,1
14,M.634,12005868,1,1434,523201,,1
14,M.634,12005869,1,1438,523201,,1
14,S.634,12005870,1,1401,523201,,1
14,S.634,12005871,1,7341,523201,,1
14,S.634,12005872,1,1435,523201,,1
14,S.634,12005873,1,1401,523201,,1
14,S.634,12005874,1,7341,523201,,1
14,S.634,12005875,1,1435,523201,,1
14,S.634,12005876,1,1434,523201,,1
14,S.634,12005877,1,1401,523201,,1
14,S.634,12005878,1,1437,523201,,1
14,S.634,12005879,1,1403,523201,,1
14,S.634,12005880,1,1435,523201,,1
14,S.634,12005881,1,1434,523201,,1
14,S.634,12005882,1,1405,523201,,1
14,S.634,12005883,1,1401,523201,,1
14,S.634,12005884,1,1437,523201,,1
14,S.634,12005885,1,1403,523201,,1
14,S.634,12005886,1,1435,523201,,1
14,S.634,12005887,1,1434,523201,,1
14,S.634,12005888,1,1405,523201,,1
14,S.634,12005889,1,1401,523201,,1
14,S.634,12005890,1,1437,523201,,1
14,S.634,12005891,1,1402,523201,,1
14,S.634,12005892,1,1403,523201,,1
14,S.634,12005893,1,1435,523201,,1
14,S.634,12005894,1,1434,523201,,1
14,S.634,12005895,1,1405,523201,,1
14,S.634,12005896,1,1401,523201,,1
14,S.634,12005897,1,1437,523201,,1
14,S.634,12005898,1,1402,523201,,1
14,S.634,12005899,1,1403,523201,,1
14,S.634,12005900,1,1404,523201,,1
14,S.634,12005901,1,1434,523201,,1
14,S.634,12005902,1,1405,523201,,1
14,S.634,12005903,1,1401,523201,,1
14,S.634,12005904,1,1437,523201,,1
14,S.634,12005905,1,1402,523201,,1
14,S.634,12005906,1,1403,523201,,1
14,S.634,12005907,1,1404,523201,,1
14,S.634,12005908,1,1434,523201,,1
14,S.634,12005909,1,1405,523201,,1
14,S.634,12005910,1,1401,523201,,1
14,S.634,12005911,1,1436,523201,,1
14,S.634,12005912,1,1438,523201,,1
14,S.634,12005913,1,1403,523201,,1
14,S.634,12005914,1,1404,523201,,1
14,S.634,12005915,1,1434,523201,,1
14,S.634,12005916,1,1401,523201,,1
14,S.634,12005917,1,1436,523201,,1
14,S.634,12005918,1,1438,523201,,1
14,S.634,12005919,1,1403,523201,,1
14,S.634,12005920,1,1434,523201,,1
14,S.634,12005921,1,1401,523201,,1
14,S.634,12005922,1,1436,523201,,1
14,S.634,12005923,1,1438,523201,,1
14,S.634,12005924,1,1403,523201,,1
14,S.634,12005925,1,1434,523201,,1
14,S.634,12005926,1,1401,523201,,1
14,S.634,12005927,1,1436,523201,,1
14,S.634,12005928,1,1438,523201,,1
14,S.634,12005929,1,1434,523201,,1
14,S.634,12005930,1,1436,523201,,1
14,S.634,12005931,1,1438,523201,,1
14,S.634,12005932,1,1434,523201,,1
14,S.634,12005933,1,1438,523201,,1
14,U.634,12005934,1,1401,523201,,1
14,U.634,12005935,1,7341,523201,,1
14,U.634,12005936,1,1435,523201,,1
14,U.634,12005937,1,1401,523201,,1
14,U.634,12005938,1,7341,523201,,1
14,U.634,12005939,1,1435,523201,,1
14,U.634,12005940,1,1434,523201,,1
14,U.634,12005941,1,1401,523201,,1
14,U.634,12005942,1,1437,523201,,1
14,U.634,12005943,1,1403,523201,,1
14,U.634,12005944,1,1435,523201,,1
14,U.634,12005945,1,1434,523201,,1
14,U.634,12005946,1,1405,523201,,1
14,U.634,12005947,1,1401,523201,,1
14,U.634,12005948,1,1437,523201,,1
14,U.634,12005949,1,1403,523201,,1
14,U.634,12005950,1,1435,523201,,1
14,U.634,12005951,1,1434,523201,,1
14,U.634,12005952,1,1405,523201,,1
14,U.634,12005953,1,1401,523201,,1
14,U.634,12005954,1,1437,523201,,1
14,U.634,12005955,1,1402,523201,,1
14,U.634,12005956,1,1403,523201,,1
14,U.634,12005957,1,1435,523201,,1
14,U.634,12005958,1,1434,523201,,1
14,U.634,12005959,1,1405,523201,,1
14,U.634,12005960,1,1401,523201,,1
14,U.634,12005961,1,1437,523201,,1
14,U.634,12005962,1,1402,523201,,1
14,U.634,12005963,1,1403,523201,,1
14,U.634,12005964,1,1404,523201,,1
14,U.634,12005965,1,1434,523201,,1
14,U.634,12005966,1,1405,523201,,1
14,U.634,12005967,1,1401,523201,,1
14,U.634,12005968,1,1437,523201,,1
14,U.634,12005969,1,1402,523201,,1
14,U.634,12005970,1,1403,523201,,1
14,U.634,12005971,1,1404,523201,,1
14,U.634,12005972,1,1434,523201,,1
14,U.634,12005973,1,1405,523201,,1
14,U.634,12005974,1,1401,523201,,1
14,U.634,12005975,1,1436,523201,,1
14,U.634,12005976,1,1438,523201,,1
14,U.634,12005977,1,1403,523201,,1
14,U.634,12005978,1,1404,523201,,1
14,U.634,12005979,1,1434,523201,,1
14,U.634,12005980,1,1401,523201,,1
14,U.634,12005981,1,1436,523201,,1
14,U.634,12005982,1,1438,523201,,1
14,U.634,12005983,1,1403,523201,,1
14,U.634,12005984,1,1434,523201,,1
14,U.634,12005985,1,1401,523201,,1
14,U.634,12005986,1,1436,523201,,1
14,U.634,12005987,1,1438,523201,,1
14,U.634,12005988,1,1403,523201,,1
14,U.634,12005989,1,1434,523201,,1
14,U.634,12005990,1,1401,523201,,1
14,U.634,12005991,1,1436,523201,,1
14,U.634,12005992,1,1438,523201,,1
14,U.634,12005993,1,1434,523201,,1
14,U.634,12005994,1,1436,523201,,1
14,U.634,12005995,1,1438,523201,,1
14,U.634,12005996,1,1434,523201,,1
14,U.634,12005997,1,1438,523201,,1
14,W.634,12005998,1,1435,523201,,1
14,W.634,12005999,1,1439,523201,,1
14,W.634,12006000,1,1401,523201,,1
14,W.634,12006001,1,1402,523201,,1
14,W.634,12006002,1,1403,523201,,1
14,W.634,12006003,1,1435,523201,,1
14,W.634,12006004,1,1007,523201,,1
14,W.634,12006005,1,1439,523201,,1
14,W.634,12006006,1,1401,523201,,1
14,W.634,12006007,1,1402,523201,,1
14,W.634,12006008,1,1403,523201,,1
14,W.634,12006009,1,1435,523201,,1
14,W.634,12006010,1,1437,523201,,1
14,W.634,12006011,1,1439,523201,,1
14,W.634,12006012,1,1401,523201,,1
14,W.634,12006013,1,1402,523201,,1
14,W.634,12006014,1,1403,523201,,1
14,W.634,12006015,1,1435,523201,,1
14,W.634,12006016,1,1437,523201,,1
14,W.634,12006017,1,1439,523201,,1
14,W.634,12006018,1,1404,523201,,1
14,W.634,12006019,1,1401,523201,,1
14,W.634,12006020,1,1402,523201,,1
14,W.634,12006021,1,1403,523201,,1
14,W.634,12006022,1,1435,523201,,1
14,W.634,12006023,1,1437,523201,,1
14,W.634,12006024,1,1439,523201,,1
14,W.634,12006025,1,1404,523201,,1
14,W.634,12006026,1,1401,523201,,1
14,W.634,12006027,1,1402,523201,,1
14,W.634,12006028,1,1403,523201,,1
14,W.634,12006029,1,1434,523201,,1
14,W.634,12006030,1,1435,523201,,1
14,W.634,12006031,1,1437,523201,,1
14,W.634,12006032,1,1439,523201,,1
14,W.634,12006033,1,1404,523201,,1
14,W.634,12006034,1,1401,523201,,1
14,W.634,12006035,1,1402,523201,,1
14,W.634,12006036,1,1403,523201,,1
14,W.634,12006037,1,1434,523201,,1
14,W.634,12006038,1,1435,523201,,1
14,W.634,12006039,1,1437,523201,,1
14,W.634,12006040,1,1438,523201,,1
14,W.634,12006041,1,1404,523201,,1
14,W.634,12006042,1,1401,523201,,1
14,W.634,12006043,1,1402,523201,,1
14,W.634,12006044,1,1403,523201,,1
14,W.634,12006045,1,1434,523201,,1
14,W.634,12006046,1,1435,523201,,1
14,W.634,12006047,1,1436,523201,,1
14,W.634,12006048,1,1438,523201,,1
14,W.634,12006049,1,1401,523201,,1
14,W.634,12006050,1,1402,523201,,1
14,W.634,12006051,1,1434,523201,,1
14,W.634,12006052,1,1436,523201,,1
14,W.634,12006053,1,1438,523201,,1
14,W.634,12006054,1,1401,523201,,1
14,W.634,12006055,1,1402,523201,,1
14,W.634,12006056,1,1434,523201,,1
14,W.634,12006057,1,1436,523201,,1
14,W.634,12006058,1,1438,523201,,1
14,W.634,12006059,1,1401,523201,,1
14,W.634,12006060,1,1402,523201,,1
14,W.634,12006061,1,1436,523201,,1
14,W.634,12006062,1,1438,523201,,1
14,W.634,12006063,1,1402,523201,,1
14,W.634,12006064,1,1436,523201,,1
14,W.634,12006065,1,1438,523201,,1
14,W.634,12006066,1,1436,523201,,1
14,X.634,12006067,1,1401,523201,,1
14,X.634,12006068,1,7341,523201,,1
14,X.634,12006069,1,1435,523201,,1
14,X.634,12006070,1,1401,523201,,1
14,X.634,12006071,1,7341,523201,,1
14,X.634,12006072,1,1435,523201,,1
14,X.634,12006073,1,1434,523201,,1
14,X.634,12006074,1,1401,523201,,1
14,X.634,12006075,1,1437,523201,,1
14,X.634,12006076,1,1403,523201,,1
14,X.634,12006077,1,1435,523201,,1
14,X.634,12006078,1,1434,523201,,1
14,X.634,12006079,1,1405,523201,,1
14,X.634,12006080,1,1401,523201,,1
14,X.634,12006081,1,1437,523201,,1
14,X.634,12006082,1,1403,523201,,1
14,X.634,12006083,1,1435,523201,,1
14,X.634,12006084,1,1434,523201,,1
14,X.634,12006085,1,1405,523201,,1
14,X.634,12006086,1,1401,523201,,1
14,X.634,12006087,1,1437,523201,,1
14,X.634,12006088,1,1402,523201,,1
14,X.634,12006089,1,1403,523201,,1
14,X.634,12006090,1,1435,523201,,1
14,X.634,12006091,1,1434,523201,,1
14,X.634,12006092,1,1405,523201,,1
14,X.634,12006093,1,1401,523201,,1
14,X.634,12006094,1,1437,523201,,1
14,X.634,12006095,1,1402,523201,,1
14,X.634,12006096,1,1403,523201,,1
14,X.634,12006097,1,1404,523201,,1
14,X.634,12006098,1,1434,523201,,1
14,X.634,12006099,1,1405,523201,,1
14,X.634,12006100,1,1401,523201,,1
14,X.634,12006101,1,1437,523201,,1
14,X.634,12006102,1,1402,523201,,1
14,X.634,12006103,1,1403,523201,,1
14,X.634,12006104,1,1404,523201,,1
14,X.634,12006105,1,1434,523201,,1
14,X.634,12006106,1,1405,523201,,1
14,X.634,12006107,1,1401,523201,,1
14,X.634,12006108,1,1436,523201,,1
14,X.634,12006109,1,1438,523201,,1
14,X.634,12006110,1,1403,523201,,1
14,X.634,12006111,1,1404,523201,,1
14,X.634,12006112,1,1434,523201,,1
14,X.634,12006113,1,1401,523201,,1
14,X.634,12006114,1,1436,523201,,1
14,X.634,12006115,1,1438,523201,,1
14,X.634,12006116,1,1403,523201,,1
14,X.634,12006117,1,1434,523201,,1
14,X.634,12006118,1,1401,523201,,1
14,X.634,12006119,1,1436,523201,,1
14,X.634,12006120,1,1438,523201,,1
14,X.634,12006121,1,1403,523201,,1
14,X.634,12006122,1,1434,523201,,1
14,X.634,12006123,1,1401,523201,,1
14,X.634,12006124,1,1436,523201,,1
14,X.634,12006125,1,1438,523201,,1
14,X.634,12006126,1,1434,523201,,1
14,X.634,12006127,1,1436,523201,,1
14,X.634,12006128,1,1438,523201,,1
14,X.634,12006129,1,1434,523201,,1
14,X.634,12006130,1,1438,523201,,1
14,s.634,12006131,1,1435,523201,,1
14,s.634,12006132,1,1439,523201,,1
14,s.634,12006133,1,1401,523201,,1
14,s.634,12006134,1,1402,523201,,1
14,s.634,12006135,1,1403,523201,,1
14,s.634,12006136,1,1435,523201,,1
14,s.634,12006137,1,1007,523201,,1
14,s.634,12006138,1,1439,523201,,1
14,s.634,12006139,1,1401,523201,,1
14,s.634,12006140,1,1402,523201,,1
14,s.634,12006141,1,1403,523201,,1
14,s.634,12006142,1,1435,523201,,1
14,s.634,12006143,1,1437,523201,,1
14,s.634,12006144,1,1439,523201,,1
14,s.634,12006145,1,1401,523201,,1
14,s.634,12006146,1,1402,523201,,1
14,s.634,12006147,1,1403,523201,,1
14,s.634,12006148,1,1435,523201,,1
14,s.634,12006149,1,1437,523201,,1
14,s.634,12006150,1,1439,523201,,1
14,s.634,12006151,1,1404,523201,,1
14,s.634,12006152,1,1401,523201,,1
14,s.634,12006153,1,1402,523201,,1
14,s.634,12006154,1,1403,523201,,1
14,s.634,12006155,1,1435,523201,,1
14,s.634,12006156,1,1437,523201,,1
14,s.634,12006157,1,1439,523201,,1
14,s.634,12006158,1,1404,523201,,1
14,s.634,12006159,1,1401,523201,,1
14,s.634,12006160,1,1402,523201,,1
14,s.634,12006161,1,1403,523201,,1
14,s.634,12006162,1,1434,523201,,1
14,s.634,12006163,1,1435,523201,,1
14,s.634,12006164,1,1437,523201,,1
14,s.634,12006165,1,1439,523201,,1
14,s.634,12006166,1,1404,523201,,1
14,s.634,12006167,1,1401,523201,,1
14,s.634,12006168,1,1402,523201,,1
14,s.634,12006169,1,1403,523201,,1
14,s.634,12006170,1,1434,523201,,1
14,s.634,12006171,1,1435,523201,,1
14,s.634,12006172,1,1437,523201,,1
14,s.634,12006173,1,1438,523201,,1
14,s.634,12006174,1,1404,523201,,1
14,s.634,12006175,1,1401,523201,,1
14,s.634,12006176,1,1402,523201,,1
14,s.634,12006177,1,1403,523201,,1
14,s.634,12006178,1,1434,523201,,1
14,s.634,12006179,1,1435,523201,,1
14,s.634,12006180,1,1436,523201,,1
14,s.634,12006181,1,1438,523201,,1
14,s.634,12006182,1,1401,523201,,1
14,s.634,12006183,1,1402,523201,,1
14,s.634,12006184,1,1434,523201,,1
14,s.634,12006185,1,1436,523201,,1
14,s.634,12006186,1,1438,523201,,1
14,s.634,12006187,1,1401,523201,,1
14,s.634,12006188,1,1402,523201,,1
14,s.634,12006189,1,1434,523201,,1
14,s.634,12006190,1,1436,523201,,1
14,s.634,12006191,1,1438,523201,,1
14,s.634,12006192,1,1401,523201,,1
14,s.634,12006193,1,1402,523201,,1
14,s.634,12006194,1,1436,523201,,1
14,s.634,12006195,1,1438,523201,,1
14,s.634,12006196,1,1402,523201,,1
14,s.634,12006197,1,1436,523201,,1
14,s.634,12006198,1,1438,523201,,1
14,s.634,12006199,1,1436,523201,,1
15,S.632,11928887,0,1901,521496,,1
15,S.632,11928888,0,1513,521492,,1
15,S.632,11928889,0,1501,521493,,1
15,S.632,11928890,0,1505,521493,,1
15,S.632,11928891,0,1901,521493,,1
15,S.632,11928892,0,1511,521493,,1
15,S.632,11928893,0,1513,521493,,1
15,S.632,11928894,0,1501,521493,,1
15,S.632,11928895,0,1508,521493,,1
15,S.632,11928896,0,1505,521496,,1
15,S.632,11928897,0,1534,521493,,1
15,S.632,11928898,0,1507,521496,,1
15,S.632,11928899,0,1502,521493,,1
15,S.632,11928900,0,1511,521496,,1
15,S.632,11928901,0,1503,521493,,1
15,S.632,11928902,0,1513,521496,,1
15,S.632,11928903,0,1505,521493,,1
15,S.632,11928904,0,1501,521496,,1
15,S.632,11928905,0,1507,521493,,1
15,S.632,11928906,0,1508,521497,,1
15,S.632,11928907,0,1509,521493,,1
15,S.632,11928908,0,1534,521497,,1
15,S.632,11928909,0,1535,521493,,1
15,S.632,11928910,0,1513,521497,,1
15,S.632,11928911,0,1502,521493,,1
15,S.632,11928912,0,1501,521497,,1
15,S.632,11928913,0,1504,521493,,1
15,S.632,11928914,0,1503,521497,,1
15,S.632,11928915,0,1506,521493,,1
15,S.632,11928916,0,1505,521497,,1
15,S.632,11928917,0,1508,521493,,1
15,S.632,11928918,0,1507,521497,,1
15,S.632,11928919,0,1534,521493,,1
15,S.632,11928920,0,1509,521497,,1
15,S.632,11928921,0,1513,521493,,1
15,S.632,11928922,0,1535,521497,,1
15,S.632,11928923,0,1501,521493,,1
15,S.632,11928924,0,1502,521497,,1
15,S.632,11928925,0,1503,521493,,1
15,S.632,11928926,0,1504,521497,,1
15,S.632,11928927,0,1505,521493,,1
15,S.632,11928928,0,1506,521497,,1
15,S.632,11928929,0,1507,521493,,1
15,S.632,11928930,0,1509,521494,,1
15,S.632,11928931,0,1535,521493,,1
15,S.632,11928932,0,1502,521493,,1
15,S.632,11928933,0,1504,521494,,1
15,S.632,11928934,0,1503,521494,,1
15,S.632,11928935,0,1505,521493,,1
15,S.632,11928936,0,1507,521494,,1
15,S.632,11928937,0,1509,521493,,1
15,S.632,11928938,0,1502,521494,,1
15,S.632,11928939,0,1503,521494,,1
15,S.632,11928940,0,1507,521494,,1
15,S.632,11928941,0,1509,521494,,1
15,S.632,11928942,0,1502,521496,,1
15,S.632,11928943,0,1509,521495,,1
15,U.632,11928944,0,1901,521496,,1
15,U.632,11928945,0,1513,521492,,1
15,U.632,11928946,0,1501,521493,,1
15,U.632,11928947,0,1505,521493,,1
15,U.632,11928948,0,1901,521493,,1
15,U.632,11928949,0,1511,521493,,1
15,U.632,11928950,0,1513,521493,,1
15,U.632,11928951,0,1501,521493,,1
15,U.632,11928952,0,1508,521493,,1
15,U.632,11928953,0,1505,521496,,1
15,U.632,11928954,0,1534,521493,,1
15,U.632,11928955,0,1507,521496,,1
15,U.632,11928956,0,1502,521493,,1
15,U.632,11928957,0,1511,521496,,1
15,U.632,11928958,0,1503,521493,,1
15,U.632,11928959,0,1513,521496,,1
15,U.632,11928960,0,1505,521493,,1
15,U.632,11928961,0,1501,521496,,1
15,U.632,11928962,0,1507,521493,,1
15,U.632,11928963,0,1508,521497,,1
15,U.632,11928964,0,1509,521493,,1
15,U.632,11928965,0,1534,521497,,1
15,U.632,11928966,0,1535,521493,,1
15,U.632,11928967,0,1513,521497,,1
15,U.632,11928968,0,1502,521493,,1
15,U.632,11928969,0,1501,521497,,1
15,U.632,11928970,0,1504,521493,,1
15,U.632,11928971,0,1503,521497,,1
15,U.632,11928972,0,1506,521493,,1
15,U.632,11928973,0,1505,521497,,1
15,U.632,11928974,0,1508,521493,,1
15,U.632,11928975,0,1507,521497,,1
15,U.632,11928976,0,1534,521493,,1
15,U.632,11928977,0,1509,521497,,1
15,U.632,11928978,0,1513,521493,,1
15,U.632,11928979,0,1535,521497,,1
15,U.632,11928980,0,1501,521493,,1
15,U.632,11928981,0,1502,521497,,1
15,U.632,11928982,0,1503,521493,,1
15,U.632,11928983,0,1504,521497,,1
15,U.632,11928984,0,1505,521493,,1
15,U.632,11928985,0,1506,521497,,1
15,U.632,11928986,0,1507,521493,,1
15,U.632,11928987,0,1509,521494,,1
15,U.632,11928988,0,1535,521493,,1
15,U.632,11928989,0,1502,521493,,1
15,U.632,11928990,0,1504,521494,,1
15,U.632,11928991,0,1503,521494,,1
15,U.632,11928992,0,1505,521493,,1
15,U.632,11928993,0,1507,521494,,1
15,U.632,11928994,0,1509,521493,,1
15,U.632,11928995,0,1502,521494,,1
15,U.632,11928996,0,1503,521494,,1
15,U.632,11928997,0,1507,521494,,1
15,U.632,11928998,0,1509,521494,,1
15,U.632,11928999,0,1502,521496,,1
15,U.632,11929000,0,1509,521495,,1
15,W.632,11929001,0,1501,521496,,1
15,W.632,11929002,0,1506,521492,,1
15,W.632,11929003,0,1507,521493,,1
15,W.632,11929004,0,1511,521494,,1
15,W.632,11929005,0,1514,521493,,1
15,W.632,11929006,0,1510,521497,,1
15,W.632,11929007,0,1501,521493,,1
15,W.632,11929008,0,1512,521497,,1
15,W.632,11929009,0,1503,521493,,1
15,W.632,11929010,0,1504,521497,,1
15,W.632,11929011,0,1506,521493,,1
15,W.632,11929012,0,1505,521497,,1
15,W.632,11929013,0,1508,521493,,1
15,W.632,11929014,0,1507,521497,,1
15,W.632,11929015,0,1511,521493,,1
15,W.632,11929016,0,1510,521497,,1
15,W.632,11929017,0,1514,521493,,1
15,W.632,11929018,0,1512,521497,,1
15,W.632,11929019,0,1501,521493,,1
15,W.632,11929020,0,1504,521497,,1
15,W.632,11929021,0,1503,521493,,1
15,W.632,11929022,0,1505,521497,,1
15,W.632,11929023,0,1506,521493,,1
15,W.632,11929024,0,1507,521497,,1
15,W.632,11929025,0,1508,521493,,1
15,W.632,11929026,0,1509,521497,,1
15,W.632,11929027,0,1510,521493,,1
15,W.632,11929028,0,1511,521497,,1
15,W.632,11929029,0,1512,521493,,1
15,W.632,11929030,0,1514,521497,,1
15,W.632,11929031,0,1504,521493,,1
